표준ID,ARS-ID,정류장명,위도,경도,비고,UTM-K_위도변환,UTM-K_경도변환
100900171,1858,서울국제고등학교,37.58907429,126.9971408,,554390.2936,199747.4746
100900203,1860,성대후문.와룡공원,37.58915228,126.989734,,554398.9953,199093.3048
100900170,1861,상명초등학교,37.60090493,126.9568174,,555704.2354,196186.7035
100900169,1862,새마을금고,37.58784069,126.996569,,554253.3796,199696.9681
100900002,1863,경진빌라,37.60186409,126.9579482,,555810.6462,196286.608
100900004,1864,명륜시장.성대후문,37.58872461,126.9952305,,554351.4899,199578.7544
100900006,1865,완성빌라,37.60333997,126.9576665,,555974.4638,196261.8063
100900008,1866,양현관,37.589768,126.9937686,,554467.302,199449.646
100900010,1868,상명대후문,37.60407158,126.9574634,,556055.6726,196243.9086
100900012,1869,샘미용실,37.59025457,126.9934084,,554521.3079,199417.8371
100900014,1870,산정빌라,37.60528358,126.9575782,,556190.1867,196254.1066
100900018,1872,문방구,37.60613345,126.9579809,,556284.4969,196289.7076
100900019,1873,마트앞,37.60669871,126.9587565,,556347.2042,196358.2208
100900022,1874,국민은행.세검정지점,37.60488731,126.960786,,556146.0819,196537.3406
100900023,1875,화정박물관,37.6048591,126.9656867,,556142.7815,196970.0792
100900027,1876,혜화역4번출구,37.58346324,127.0014561,,553767.5278,200128.6128
100900028,1877,방송통신대앞,37.57869736,127.0019927,,553238.5705,200176.0203
100900030,1878,서울대치과대학,37.57730607,126.9978749,,553084.1535,199812.281
100900033,1879,효제초교.연동교회.김마리아활동터,37.57364134,127.0022088,,552677.411,200195.1221
100900204,1881,성균관대학교,37.58846387,126.9900036,,554322.587,199117.1078
100900214,1882,독립문역,37.57328385,126.9594078,,552638.506,196414.1275
100900038,1883,서울대치과대학,37.57760163,126.9977741,,553116.9575,199803.3777
100900043,1886,이화사거리,37.57694834,127.0020085,,553044.4494,200177.4201
100900042,1887,서울대학교병원현관.암병원현관,37.57895147,126.9981568,,553266.7735,199837.186
100900211,1888,종각.공평유적전시관,37.57159379,126.9832427,,552450.2864,198519.6442
100900213,1889,조계사,37.57386542,126.9831199,,552702.4129,198508.8412
100000375,1893,인사동.아벤트리호텔,37.57303192,126.9831563,,552609.9035,198512.0402
100000374,1894,세종문화회관,37.57223062,126.9765654,,552521.0933,197929.7828
100000399,1901,JW메리어트동대문호텔,37.57030187,127.0094731,,552306.8085,200836.8771
100000407,1902,대학로,37.58189612,127.0021204,,553593.5965,200187.2923
100000408,1903,창경궁,37.57915963,126.9964163,,553289.8813,199683.4446
100000409,1904,창덕궁,37.57753017,126.9901776,,553109.0693,199132.3487
100000410,1905,인사동.북촌,37.57589502,126.9837978,,552927.6645,198568.7646
100000411,1906,경복궁.국립민속박물관,37.58020428,126.9797957,,553406.0114,198215.3384
100000412,1907,세종문화회관,37.5711272,126.9764644,,552398.6287,197920.8298
100000401,1910,통인시장,37.57911876,126.9713316,,553285.7255,197467.6611
100000402,1911,세종문화회관,37.57210269,126.9764099,,552506.898,197916.0423
101000313,1912,종각역,37.56937996,126.9828944,,552204.5825,198488.8303
100000403,1913,인사동.탑골공원,37.57011554,126.9888006,,552286.1448,199010.6148
100000404,1914,종묘.세운상가,37.57037393,126.994195,,552314.7799,199487.1724
100000405,1915,광장시장,37.57062373,126.9996734,,552342.489,199971.1475
100000406,1916,동묘.숭인동도깨비시장,37.5734766,127.0180439,,552659.2775,201593.9751
105000553,1917,서울풍물시장,37.57334003,127.0231781,,552644.2193,202047.5276
100000400,1918,청와대,37.58268481,126.97376,,553681.4536,197682.2773
101000001,2001,남대문세무서.서울백병원,37.56498481,126.9875299,,551716.7079,198898.2822
101000002,2002,서울백병원.국가인권위.안중근활동터,37.56435047,126.9878515,,551646.2998,198926.686
101000003,2003,서울역버스환승센터,37.55502515,126.9723558,,550611.5895,197557.3442
101000004,2004,서울역버스환승센터,37.55547483,126.9725028,,550661.4948,197570.3478
101000005,2005,서울역버스환승센터,37.5553877,126.9727617,,550651.8178,197593.2214
101000006,2006,서울역버스환승센터,37.55547941,126.9728548,,550661.9941,197601.4507
101000007,2007,서울역버스환승센터.강우규의거터,37.55548398,126.9731162,,550662.4947,197624.5481
101000008,2008,숭례문,37.55863886,126.9737784,,551012.6324,197683.1578
101000303,2100,서울시청,37.56613826,126.9806321,,551844.8305,198288.8965
101000009,2101,만리동고개,37.55178706,126.9626582,,550252.4964,196700.3165
101000010,2102,손기정체육공원입구,37.55444595,126.9662339,,550547.4819,197016.3868
101000011,2103,경기여상입구.서울역서부,37.5565519,126.9679393,,550781.1645,197167.1578
101000012,2104,서울역서부,37.55632559,126.9693762,,550756.0045,197294.1122
101000013,2105,서울역서부,37.55699791,126.9692773,,550830.6269,197285.3979
101000014,2106,중림동교차로,37.55838363,126.9691354,,550984.4294,197272.9104
101000015,2107,종근당.충정로역,37.55951319,126.9644805,,551109.9424,196861.6668
101000016,2108,한국경제신문사,37.56021115,126.967868,,551187.3,197160.9966
101000017,2109,한국경제신문사,37.56062347,126.9681135,,551233.0553,197182.7031
101000018,2110,경찰청.동북아역사재단,37.56304949,126.9691267,,551502.285,197272.3118
101000300,2111,써미트호텔,37.56240427,127.006784,,551430.2468,200599.3786
101000020,2113,서대문경찰서.농협은행.유관순활동터,37.56490628,126.9677868,,551708.4066,197154.0008
101000021,2116,염천교,37.55985975,126.9733603,,551148.1471,197646.2544
101000022,2117,숭례문,37.55829684,126.9732933,,550974.6843,197640.2853
101000023,2118,숭례문.한국일보,37.55877131,126.9737376,,551027.3337,197679.5569
101000025,2120,후암삼거리,37.55334181,126.9760824,,550424.6686,197886.581
101000026,2121,숭례문,37.55873271,126.9744043,,551023.0333,197738.4628
101000027,2122,숭례문,37.558487,126.97402,,550995.7718,197704.5
101000028,2123,숭례문,37.55796032,126.9736983,,550937.3244,197676.0593
101000029,2124,남대문시장악세사리전문상가,37.55861324,126.9762052,,551009.7318,197897.58
101000030,2125,숭례문남산방향,37.55855816,126.9756721,,551003.6306,197850.4757
101000031,2126,남대문시장,37.56119108,126.9800598,,551295.7623,198238.2188
101000032,2127,북창동.남대문시장,37.561175,126.97792,,551294.0199,198049.1601
101000033,2128,시청앞,37.56232445,126.9765581,,551421.6244,197928.8636
101000034,2131,삼성본관앞,37.56205175,126.9759075,,551391.3724,197871.3741
101000035,2132,시청앞,37.56276276,126.9761427,,551470.2809,197892.1746
101000036,2133,서소문,37.56320674,126.9748873,,551519.5863,197781.2715
101000037,2134,서소문,37.5636754,126.9753399,,551571.5915,197821.2727
101000038,2135,시청.서소문청사,37.56352484,126.9749539,,551554.8901,197787.165
101000039,2137,서울신문사,37.56836329,126.9773647,,552091.8473,198000.2897
101000040,2139,우리은행종로지점,37.567519,126.9829289,,551998.0371,198491.8406
101000041,2140,롯데백화점,37.5644918,126.9820649,,551662.0676,198415.4458
101000042,2141,해운센터.롯데영프라자,37.56289078,126.9815478,,551484.3821,198369.7255
101000043,2142,롯데영프라자,37.562885,126.982008,,551483.7327,198410.3846
101000045,2144,신세계앞,37.56084925,126.9815256,,551257.7967,198367.7195
101000046,2145,남대문시장.회현역,37.55826752,126.9777651,,550971.3272,198035.3979
101000047,2146,남대문시장.회현역,37.55849203,126.9784645,,550996.2308,198097.2002
101000048,2147,남산3호터널,37.55845577,126.9826695,,550992.1295,198468.7383
101000049,2148,남산3호터널.서울애니메이션센터,37.55952609,126.9826359,,551110.9229,198465.7914
101000050,2149,명동입구,37.56065389,126.9852408,,551236.056,198695.9676
101000051,2150,퇴계로2가.명동역,37.56089348,126.9844914,,551262.6584,198629.7596
101000052,2151,퇴계로3가.한옥마을.한국의집,37.5612168,126.9917289,,551298.4622,199269.2218
101000053,2152,퇴계로3가.한옥마을.한국의집,37.56087174,126.992484,,551260.159,199335.9342
101000054,2153,충무로역2번출구.대한극장앞,37.56122329,126.9949176,,551299.1625,199550.9537
101000055,2154,충무로역8번출구.대한극장앞,37.56191809,126.9965577,,551376.2705,199695.8646
101000056,2155,초동,37.56334618,126.993112,,551534.7884,199391.4404
101000057,2156,을지로입구.로얄호텔,37.56587574,126.9853903,,551815.6179,198709.2666
101000058,2157,을지로입구.시청입구,37.56613826,126.9811712,,551844.8208,198336.5246
101000059,2158,을지로2가.기업은행본점.서울노동청,37.56624623,126.9865234,,551856.723,198809.3792
101000060,2159,을지로2가.파인에비뉴,37.56600948,126.9888282,,551830.4198,199012.9989
101000061,2160,을지로3가,37.56635564,126.9903756,,551868.8244,199149.7118
101000062,2161,을지로3가,37.56612052,126.9913276,,551842.7206,199233.8159
101000063,2162,을지로4가,37.56664702,126.9962179,,551901.1273,199665.8636
101000064,2163,을지로4가.베스트웨스턴국도,37.56640104,126.9968473,,551873.8244,199721.4682
101000065,2164,중구청앞.덕수중학교,37.5647746,126.9981401,,551693.3055,199835.6797
101000066,2165,을지로5가,37.56681829,126.9992585,,551920.1298,199934.491
101000067,2166,을지로5가.중부시장,37.56662004,127.001115,,551898.1267,200098.5067
101000068,2167,방산시장.훈련원종합체육관,37.56796085,127.0024045,,552046.9431,200212.4261
101000069,2168,을지로5가.훈련원종합체육관,37.56582435,127.0025946,,551809.817,200229.2271
101000070,2169,을지로6가.국립중앙의료원,37.56607471,127.0063778,,551837.62,200563.4625
101000071,2170,광희동,37.56505283,127.0072097,,551724.2086,200636.9674
101000072,2171,광희동,37.56499511,127.0079579,,551717.8077,200703.0705
101000073,2172,을지로6가.국립중앙의료원,37.56646311,127.0058435,,551880.7248,200516.2558
101000074,2173,동대문역사문화공원,37.56735414,127.0083555,,551979.6354,200738.1746
101000075,2174,동대문역사문화공원,37.5676037,127.0090235,,552007.3391,200797.1871
101000077,2177,충무아트센터.스포츠센터.중부소방서,37.56519278,127.0140459,,551739.8097,201240.9343
101000078,2178,충무아트센터.스포츠센터.중부소방서,37.56501789,127.0147409,,551720.4084,201302.3396
101000079,2179,성동공업고등학교(무궁화회관),37.56834819,127.0157558,,552090.0473,201391.9427
101000080,2180,성동공업고등학교앞,37.56869506,127.0161295,,552128.5514,201424.9506
101000081,2181,신당역.중앙시장앞,37.56572828,127.0187427,,551799.3163,201655.8778
101000082,2182,신당역.중앙시장앞,37.56549207,127.0194795,,551773.113,201720.9779
101000083,2183,성동고등학교,37.56556371,127.0220571,,551781.1146,201948.7023
101000084,2184,성동고등학교,37.56518065,127.0225483,,551738.6097,201992.109
101000085,2187,신당동떡볶이타운.중구여성플라자,37.56276601,127.0150959,,551470.4812,201333.7435
101000086,2188,신당동떡볶이타운.중구여성플라자,37.56231004,127.0151909,,551419.8752,201342.1451
101000087,2189,신당동.청구역,37.5589483,127.0132161,,551046.7355,201167.7202
101000088,2190,신당동.청구역,37.5592574,127.0130317,,551081.0396,201151.4226
101000089,2191,약수역2번출구.가온도서관,37.55598121,127.0111466,,550717.4,200984.9067
101000090,2192,약수역3번출구.약수하이츠,37.55574961,127.0113797,,550691.6976,201005.5064
101000091,2193,약수역4번출구.금호터널입구,37.553399,127.012012,,550430.8149,201061.4096
101000092,2194,약수역5번출구.금호터널입구,37.55292373,127.0118693,,550378.064,201048.8069
101000093,2195,약수역8번출구.신당사회복지관,37.55386465,127.0099567,,550482.4753,200879.7928
101000094,2196,약수역7번출구.약수동주민센터,37.55285097,127.0092978,,550369.963,200821.5823
101000095,2197,송도병원앞,37.55026765,127.0077187,,550083.2328,200682.0717
101000096,2198,송도병원앞,37.55022712,127.0073984,,550078.7322,200653.7684
101000294,2199,약수역1번출구,37.55640846,127.0096865,,550764.8054,200855.8883
101000097,2201,장충체육관앞,37.55848112,127.0077841,,550994.8304,200687.7753
101000098,2202,장충체육관앞,37.55800173,127.0078282,,550941.6241,200691.6763
101000099,2203,장충동.동국대입구,37.56062132,127.0059098,,551232.3552,200522.1539
101000100,2204,장충동.동국대입구,37.56066639,127.0056291,,551237.3559,200497.3527
101000101,2205,퇴계로6가,37.56332198,127.0039664,,551532.0876,200350.4343
101000102,2206,퇴계로6가,37.56350492,127.0032725,,551552.3894,200289.127
101000103,2207,퇴계로5가.제일병원,37.56238041,126.999966,,551427.577,199996.996
101000104,2208,퇴계로5가,37.56268768,126.9998891,,551461.6804,199990.2018
101000105,2209,국립극장.반얀트리호텔,37.55148182,127.0010947,,550217.9637,200096.7328
101000106,2210,국립극장.반얀트리호텔,37.55168532,127.0009473,,550240.5496,200083.7077
101000107,2211,청구역,37.55996006,127.0146561,,551159.0477,201294.9352
101000108,2212,청구역,37.55993038,127.0142192,,551155.7476,201256.3335
101000109,2213,동화동,37.55993702,127.0183371,,551156.5476,201620.1693
101000110,2214,동화동,37.55981268,127.0182737,,551142.7462,201614.5703
101000111,2215,백범광장,37.555737,126.980093,,550690.4235,198241.0239
101000113,2218,남대문경찰서,37.55401444,126.9737449,,550499.3776,197680.0545
101000114,2219,남대문시장앞.이회영활동터,37.56093942,126.9785804,,551267.8598,198107.5027
101000115,2220,남산케이블카.남산산책로입구,37.55526518,126.9839798,,550637.9914,198584.4514
101000116,2221,숭의여대,37.55862038,126.9875027,,551010.3315,198895.7852
101000117,2222,동대입구역.장충동,37.55813433,127.0053855,,550956.326,200475.8458
101000295,2223,약수역10번출구,37.556256,127.009322,,550747.8809,200823.6832
101000119,2224,청계1가.광교,37.56846165,126.9836249,,552102.6493,198553.3475
101000120,2225,청계2가.삼일교,37.56784047,126.9885302,,552033.6414,198986.6961
101000121,2226,청계4가.배오개다리,37.56848437,126.9971755,,552105.0487,199750.4706
101000122,2227,청계5가.방산시장,37.5691386,127.0006713,,552177.6571,200059.3052
101000123,2228,청계6가.평화시장,37.5693746,127.0044818,,552203.8595,200395.9382
101000124,2229,청계7가.동평화.청평화시장,37.56951354,127.0138508,,552219.361,201223.6269
101000125,2230,청계8가.영도교,37.57065093,127.0188254,,552345.6745,201663.0747
101000128,2233,신한은행본점,37.56119655,126.9755852,,551296.4627,197842.8736
101000130,2235,동대문역사문화공원,37.56541133,127.0091092,,551764.0125,200804.7819
101000131,2236,버티고개,37.54780415,127.0060242,,549809.803,200532.3528
101000132,2237,버티고개,37.54749779,127.0058182,,549775.7996,200514.1509
101000135,2240,청계3가.세운교,37.56820581,126.9938077,,552074.1461,199452.9416
101000136,2241,청계6가.오간수교,37.56948518,127.0090361,,552216.1616,200798.2802
101000137,2242,충무로역.매일경제,37.56169057,126.9933889,,551351.0334,199415.8918
101000141,2246,을지로입구역.광교,37.56755769,126.9824738,,552002.3387,198451.6353
101000147,2252,신당파인힐하나유보라,37.56493905,127.0247418,,551711.8437,202185.9086
101000148,2253,명동국민은행앞,37.5645021,126.9825866,,551663.2021,198461.5379
101000149,2254,남산북측순환로입구,37.55069862,126.9988218,,550131.0379,199895.8876
101000150,2255,신당동삼성아파트,37.5585545,127.0187299,,551003.1111,201654.9056
101000151,2256,신당동대우푸르지오,37.55792331,127.0191882,,550933.0647,201695.4136
101000152,2257,황학동주민센터,37.56685562,127.0234024,,551924.5302,202067.5212
101000153,2258,신당초등학교앞,37.56447665,127.0238272,,551660.5018,202105.1178
101000154,2259,금호베스트빌.삼성래미안아파트,37.56154262,127.0241444,,551334.8662,202133.2259
101000155,2260,금호베스트빌.삼성래미안아파트,37.56225445,127.0243472,,551413.8755,202151.1233
